action_time,action_type,actor_id,actor_type,address_zipcode,amt,business_desc,call_nbr,card_level,card_type,channel_id,channel_type,currency_code,detail_desc,machine_bank_code,merchant_category_code,object_id,object_type,original_currency_code,partition_time,target_acct_nbr,target_bank_code,theme,trans_type,txn_amt,txn_fee_amt,type_desc,customer_id,birth_time,gender,contact_loc,contact_code,register_loc,register_code,start_time,aum,net_profit,credit_card_flag,loan_flag,deposit_flag,wealth_flag,partition_time
3697017442,fund,40,customer_id,,1133.07221555,,,,,MyBank,digital,TWD,,,,METDNNBNKNESNLQEWPXH,general_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697018916,TWD_demand_deposit,40,customer_id,,47.3346573365,,,,,MyBank,digital,TWD,,,,FRPUKIGLTVSDAWFEVYBZ,credit_card_payment,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697034384,fund,40,customer_id,,340.474765286,,,,,MMB,digital,TWD,,,,OXLSCDITRMTASUMRCGRS,general_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697494384,fund,40,customer_id,,1553.73465495,,,,,MyBank,digital,USD,,,,SEEWXPNYWXWDDOPTNLRC,fixed_quota_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697679950,TWD_demand_deposit,40,customer_id,,924.115450272,,,,,MMB,digital,TWD,,,,ZLHWJJTVHJLWYZETZZUP,other_payment,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697700484,TWD_demand_deposit,40,customer_id,,1290.64601995,,,,,MMB,digital,USD,,,,OQJXYNQCIJAJESINFNWT,credit_card_payment,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697700636,TWD_demand_deposit,40,customer_id,,411.019421875,,,,,MyBank,digital,USD,,,,MBVEAIFNAUMEWNZAXXLZ,credit_card_payment,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697528295,TWD_demand_deposit,40,customer_id,,37.0721014351,,,,,MMB,digital,USD,,,,ASIQVEEKHHGGXGSTEVDV,other_payment,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698279482,fund,40,customer_id,,1621.65496073,,,,,MMB,digital,TWD,,,,SEKEYBWEJKDBVKWKRKCD,general_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698673764,fund,40,customer_id,,593.386786559,,,,,MyBank,digital,USD,,,,CDEWUVPCBDJNINCTPAQZ,fixed_quota_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3699219446,fund,40,customer_id,,694.02916867,,,,,MMB,digital,TWD,,,,ILUWNAJDZIDHYRQPJZNN,general_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3696976193,purchase_consumption,40,customer_id,,,,,5,E,WSBGQLGVXQBVEDZRVODM,credit_card,,,,07941,AQPRQWDZXOLHYVJBTWFY,merchant_nbr,TWD,3696969600,,,cc_txn,,1031.95868845,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697006275,purchase_consumption,40,customer_id,,,,,4,B,BYVGBWRQIFLNTDWHEDIQ,credit_card,,,,03245,IZRENJGBPOPOHNIYNBZA,merchant_nbr,TWD,3696969600,,,cc_txn,,303.408496945,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697105251,cash_advance,40,customer_id,,,,,5,D,GDLJPJPASCCKRKNBVRFQ,credit_card,,,,0ICH5,XWWTNOMJFOGGTBOQCSVK,merchant_nbr,TWD,3696969600,,,cc_txn,,706.550648575,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697128802,purchase_consumption,40,customer_id,,,,,5,A,WHACBLMDGOWQZNAKFZSW,credit_card,,,,03011,CYPKSUFAHXVFCCASOKCM,merchant_nbr,TWD,3696969600,,,cc_txn,,42.4825574636,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697281026,purchase_consumption,40,customer_id,,,,,4,E,XUCATCUFNVISBCUBSJNJ,credit_card,,,,04814,YNMVFUOQUUFHFFFVHYFZ,merchant_nbr,TWD,3696969600,,,cc_txn,,574.111453974,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697327459,purchase_consumption,40,customer_id,,,,,5,A,ATQETNZUABKAMRWXMWAG,credit_card,,,,03644,JPRKQGILQDIRIADNVWSO,merchant_nbr,TWD,3696969600,,,cc_txn,,3048.88524209,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698021609,cash_advance,40,customer_id,,,,,3,E,TDZXPGFHVLUSAFCBALJW,credit_card,,,,06011,MSMHHHWXYGZWOAPWJRTI,merchant_nbr,TWD,3696969600,,,cc_txn,,774.380531939,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698051142,purchase_consumption,40,customer_id,,,,,3,A,BWFQVZNLMJVPAMWGQLRF,credit_card,,,,05994,CMDJRGQNBTSIKRNYQDPN,merchant_nbr,TWD,3696969600,,,cc_txn,,722.242727312,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698057430,purchase_consumption,40,customer_id,,,,,3,C,JZGAUSUBAWAGTFVWTVLT,credit_card,,,,03750,VOXJUWVUOKOFWAYXSSJM,merchant_nbr,TWD,3696969600,,,cc_txn,,27.3573724656,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698291725,purchase_consumption,40,customer_id,,,,,3,E,GKAXODNDOLFYUGOYTEBR,credit_card,,,,03295,NLJMXTYJZAQCJQYWDCLY,merchant_nbr,TWD,3696969600,,,cc_txn,,293.833654026,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698292610,purchase_consumption,40,customer_id,,,,,5,D,UALBWXGGTPYQWXJLXFXK,credit_card,,,,03710,IXVAHKFOHMGCTPUBQYTO,merchant_nbr,TWD,3696969600,,,cc_txn,,349.555008605,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698369630,purchase_consumption,40,customer_id,,,,,5,E,LLDVRMLTHIIVYJCUEEEZ,credit_card,,,,03211,AQGMYLJNGQPHKFMYSYPY,merchant_nbr,TWD,3696969600,,,cc_txn,,317.992544537,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698370646,cash_advance,40,customer_id,,,,,3,E,PIDFSHBMQBCYPLVSFYPP,credit_card,,,,0MMA3,OBDOAIBCFIRTPRHEWEPD,merchant_nbr,TWD,3696969600,,,cc_txn,,298.710046387,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698442355,cash_advance,40,customer_id,,,,,4,B,FIQDMFHFXQDQJRZYFQWA,credit_card,,,,07033,FBMSXZCKWCOIKRIHNIFL,merchant_nbr,TWD,3696969600,,,cc_txn,,1245.8154257,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697297255,purchase_consumption,40,customer_id,,,,,3,D,PNXKOCHAFZAIVMDGLEJM,credit_card,,,,05521,AOISELOBZIXJELKMFQPP,merchant_nbr,TWD,3696969600,,,cc_txn,,1068.38218356,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697681328,purchase_consumption,40,customer_id,,,,,1,C,ZQWBCUQTPFKAHWVUFMWZ,credit_card,,,,05734,WPRESYQFYZVEEDJMCKSF,merchant_nbr,TWD,3696969600,,,cc_txn,,1343.54844805,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697692343,purchase_consumption,40,customer_id,,,,,2,E,IRJHIOBYAMDEPTHUJHYJ,credit_card,,,,05598,UUMFZLNRKVIYOMURNJJH,merchant_nbr,TWD,3696969600,,,cc_txn,,2878.64131372,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698355115,TWD_demand_deposit,40,customer_id,,154.298819879,,,,,MMB,digital,TWD,,,,JNGQPHKFMYSYPYLLDVRM,credit_card_payment,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698606504,cash_advance,40,customer_id,,,,,5,A,OKNJXZZDOTPPWUMYQDGF,credit_card,,,,06300,LSPWQSDWWRQOMIJDIFOK,merchant_nbr,TWD,3696969600,,,cc_txn,,94.4993297854,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698627279,cash_advance,40,customer_id,,,,,5,B,LRCUSFBPAKEOQJXYNQCI,credit_card,,,,03221,ZYQSEEWXPNYWXWDDOPTN,merchant_nbr,TWD,3696969600,,,cc_txn,,2228.0384166,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3699042262,purchase_consumption,40,customer_id,,,,,2,C,DCLNNVEDSTZDAGDLLOWE,credit_card,,,,05499,JIYVEVHHKWILIQNCNBUG,merchant_nbr,TWD,3696969600,,,cc_txn,,333.347240592,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3699107525,purchase_consumption,40,customer_id,,,,,1,B,JLWYZETZZUPPFEGPZYDJ,credit_card,,,,07542,NWTZGYFVPOOZLHWJJTVH,merchant_nbr,TWD,3696969600,,,cc_txn,,1605.50514633,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3699158937,purchase_consumption,40,customer_id,,,,,5,A,DEADYTTZCOMJCXEHASKR,credit_card,,,,03084,HFQQGLZYMMRDDZZBIPNM,merchant_nbr,TWD,3696969600,,,cc_txn,,140.213975313,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3699544642,purchase_consumption,40,customer_id,,,,,5,B,TMLYXUIIKCBVNJNDQMUM,credit_card,,,,08241,UPIXKCQJAYNXSYSVYANV,merchant_nbr,TWD,3696969600,,,cc_txn,,858.12969742,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697071937,inquire,40,customer_id,27391.0,,,,,,AGPGUYOAHYQCAZAZODYA,ATM,,,B_bank,,YKFDLNATHDBHRSNVONWE,saving_acct,,3696969600,LOFRZZYXTTEZGCIFZVOB,Cathay,atm,trans_out,0.0,0.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697298923,inquire,40,customer_id,104653.0,,,,,,QOAYKGGWJYWPKRXUDNWT,ATM,,,Cathay,,VGYUXIAWHFNEYKQNXNRX,saving_acct,,3696969600,ASBUPLIPPXWOKZIKUBEF,Cathay,atm,trans_out,0.0,0.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698243627,transfer,40,customer_id,127093.0,,,,,,WHBLMSTCPFARXCYARDFS,ATM,,,Cathay,,DIHLUMBPJDVBMFPFNYGF,saving_acct,,3696969600,OHLLFOOMAHEISSDFYHNB,Cathay,atm,trans_in,82.0176782435,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698252656,transfer,40,customer_id,519121.0,,,,,,WYBQPCDGFFSEGTWDYOGT,ATM,,,Cathay,,IWBMXZFHEZZQFNJBEQIK,saving_acct,,3696969600,WZDDVMYJJUSKQQSFUKWQ,Cathay,atm,trans_in,4400.35813231,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698438641,withdraw,40,customer_id,221371.0,,,,,,NNVWHSDZACDSXXURQNSL,ATM,,,Cathay,,TDKIMPELGHHIQYKYWCOJ,saving_acct,,3696969600,SSEQEGSLOUUVFKRFBGVG,Cathay,atm,trans_out,1220.25007187,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698626660,withdraw,40,customer_id,234741.0,,,,,,NUMVLYZOZFOFYGHYMFVT,ATM,,,C_bank,,QEGOGFHJLJBHNCHOAOBC,saving_acct,,3696969600,DKLGLOYUGBZFGQEZBZBF,Cathay,atm,trans_out,703.894357805,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698637155,withdraw,40,customer_id,716563.0,,,,,,PMZYBFXUGZICGFKXNBSR,ATM,,,Cathay,,YHTDKGVBVVAXIRSHKCZE,saving_acct,,3696969600,RECGZWUBKSGPOYKMUVVO,B_bank,atm,trans_out,2610.85703592,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698690242,withdraw,40,customer_id,202051.0,,,,,,ETOVMPQHRYYYFBFWTZCP,ATM,,,Cathay,,ABTEVYJJYLZLJPPRGCGC,saving_acct,,3696969600,XXMQDKLBAQEOSJTESNGP,Cathay,atm,trans_out,1212.47518229,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698738719,withdraw,40,customer_id,330051.0,,,,,,FODJWRIKFROYAVFRDWJA,ATM,,,Cathay,,UECLANFUYTRZVZQQBIST,saving_acct,,3696969600,KDUTHAWSQMQEYCSGDAUY,Cathay,atm,trans_out,224.723956081,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698790481,withdraw,40,customer_id,549823.0,,,,,,MNZAXIWMFAESZISDTWMH,ATM,,,A_bank,,LGDDXXZPJDWLTGVZNEII,saving_acct,,3696969600,GTNCRYOLJUPLDKXBTOUB,A_bank,atm,trans_out,1088.90416676,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698827419,transfer,40,customer_id,975157.0,,,,,,ZSXMSCVLXXUNENSCSJOF,ATM,,,Cathay,,EETOENUDOZTSEXBMEPZW,saving_acct,,3696969600,KRWAEEBJWHXEPFGMLYTK,C_bank,atm,trans_in,1213.87950266,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3699139381,inquire,40,customer_id,10713.0,,,,,,APFAODAOUMRJZVDJCXNX,ATM,,,Cathay,,AFKGGMPSOOPETGOANYJC,saving_acct,,3696969600,GPHTPYOKABRMWFLYCREH,A_bank,atm,trans_out,0.0,0.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3699244255,withdraw,40,customer_id,814507.0,,,,,,RFRIURUZXMANLDURLYAK,ATM,,,Cathay,,GAKMLLRCFUULUZSDJYOR,saving_acct,,3696969600,FAVDDDJCLZNPHBGLYAWD,A_bank,atm,trans_out,2642.38423775,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697140058,purchase_consumption,40,customer_id,,,,,5,A,KMCKWTSITQJCZCVUSFRQ,credit_card,,,,05712,NJRHRWQPAGCYGNKTRNJE,merchant_nbr,TWD,3696969600,,,cc_txn,,2466.36275943,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697701266,inquire,40,customer_id,240591.0,,,,,,ISHXDBFRDCAFQGXUHIRU,ATM,,,Cathay,,ZEWNUTLOBPGYLHXINNVY,saving_acct,,3696969600,RMGPSCPOIGKQXWJCXSKW,Cathay,atm,trans_out,0.0,0.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697914758,inquire,40,customer_id,263683.0,,,,,,HLJMXTTWAAEVUVDCCXKP,ATM,,,Cathay,,DOCPGNXKJEUXMZMLOUGJ,saving_acct,,3696969600,OGAMZTRBCBMDOBHXBPIZ,Cathay,atm,trans_out,0.0,0.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698295499,transfer,40,customer_id,810901.0,,,,,,VSDFUREYFLUQETURPFUU,ATM,,,Cathay,,UEJNXJOTEZIJFILCRWWW,saving_acct,,3696969600,XEMVJBUZCKQEVWJCXOAE,Cathay,atm,trans_in,2042.10591917,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698906824,withdraw,40,customer_id,424453.0,,,,,,ZLAZNQBNDESKZQHXHBQX,ATM,,,Cathay,,LJOKXUNOZCITELLLALOG,saving_acct,,3696969600,AHGWDZURCUJASKJEUFQF,Cathay,atm,trans_out,287.64944896,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3699264854,inquire,40,customer_id,86143.0,,,,,,BZENZMAQCEUQPXXNZKNF,ATM,,,B_bank,,OTTLSOZFQCCENYDCQVVU,saving_acct,,3696969600,CZRSBNDZWXQDCSXSFGEE,Cathay,atm,trans_out,0.0,0.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698169893,fund,40,customer_id,,374.190418643,,,,,MyBank,digital,USD,,,,BXOWOJQSGBOTIDJHWPTM,fixed_quota_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697623537,purchase_consumption,40,customer_id,,,,,4,E,ENZKNMQCWRLLGTVCVYQP,credit_card,,,,04789,GETUONBJRNOLYRXCEPWX,merchant_nbr,TWD,3696969600,,,cc_txn,,1136.8520136,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3699104665,purchase_consumption,40,customer_id,,,,,2,C,TTEWOAAMGICGITXXFNQE,credit_card,,,,05944,YUORJRRBHXMJIZEEQYFS,merchant_nbr,TWD,3696969600,,,cc_txn,,675.05138265,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698050437,transfer,40,customer_id,84391.0,,,,,,OTQAZLKNZLTDLXPHTWDD,ATM,,,Cathay,,ABZNHWXFQYAKCKMPJIDS,saving_acct,,3696969600,OKTGYIANEMNAKYBCYFDO,Cathay,atm,trans_in,459.878276898,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3699555376,transfer,40,customer_id,238633.0,,,,,,CJBSJLRYOJVVNBYKLZSN,ATM,,,B_bank,,IFSCKRPBGOTQZNZMSGAB,saving_acct,,3696969600,IALEXUZHBAYIAWHMJLPT,Cathay,atm,trans_in,452.984077268,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697380482,TWD_demand_deposit,40,customer_id,,481.671731115,,,,,MyBank,digital,USD,,,,CHAPIXJVJMSMHHHWXYGZ,credit_card_payment,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698344880,fund,40,customer_id,,816.682148548,,,,,MMB,digital,USD,,,,OVMHQKMKMNTQEICYFOOU,fixed_quota_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698477731,fund,40,customer_id,,790.817161861,,,,,MyBank,digital,TWD,,,,TTMHETZVZIBPJKDHLVBA,fixed_quota_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697021724,cash_advance,40,customer_id,,,,,3,B,ITUQFVRPTSDGFXDUCMOL,credit_card,,,,07299,CPELUHOSMWBUVVIDRHCW,merchant_nbr,TWD,3696969600,,,cc_txn,,3.72041834474,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697024081,purchase_consumption,40,customer_id,,,,,3,B,GERPOUSFZHDDOJSKAJGJ,credit_card,,,,05139,XUSXWXTTEPPGDUGOISML,merchant_nbr,TWD,3696969600,,,cc_txn,,162.9209552,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697055317,cash_advance,40,customer_id,,,,,2,A,PSPDNBPTDSAXHCECKIUA,credit_card,,,,01761,VALCDNATALJWYRYBMHOL,merchant_nbr,TWD,3696969600,,,cc_txn,,10.3227563994,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697658280,cash_advance,40,customer_id,,,,,3,E,QRCFYRMBMUYLJMPTTOZE,credit_card,,,,03523,YZJGJSLMLZGXCYPPQDUX,merchant_nbr,TWD,3696969600,,,cc_txn,,678.558106291,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697667624,cash_advance,40,customer_id,,,,,5,B,TOPCGGWIRZTIXKWUOQIL,credit_card,,,,05251,LLUJYSUOALLPOTGHQEJN,merchant_nbr,TWD,3696969600,,,cc_txn,,1231.3764477,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697788114,cash_advance,40,customer_id,,,,,4,C,PLCSXKTGMSSVPHNTZSVV,credit_card,,,,08931,LQLEXCZYBZUOOKOOWVIT,merchant_nbr,TWD,3696969600,,,cc_txn,,98.6260413084,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698520655,cash_advance,40,customer_id,,,,,5,E,FTUQKXGVCKHRRSPDSETQ,credit_card,,,,0ETC1,ZMLUSGBBOJFHWCWSDVTY,merchant_nbr,TWD,3696969600,,,cc_txn,,4149.58817356,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3699024531,purchase_consumption,40,customer_id,,,,,3,A,SKTUXJWVEUMVUYITTLJC,credit_card,,,,03261,VNAAEASDZRLIUWRNSVHM,merchant_nbr,TWD,3696969600,,,cc_txn,,4531.22441751,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3699336375,purchase_consumption,40,customer_id,,,,,2,C,JLDGHTKXEBYEFNEFRVPO,credit_card,,,,05912,GMGSLPNCYCAVAFPCEYZX,merchant_nbr,TWD,3696969600,,,cc_txn,,46.1175538562,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3699398931,purchase_consumption,40,customer_id,,,,,1,E,VAOQOVMHQKMKMNTQEICY,credit_card,,,,03726,ZQOSRBSOSDXCVKUCRERG,merchant_nbr,TWD,3696969600,,,cc_txn,,416.542570155,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3699398958,purchase_consumption,40,customer_id,,,,,4,C,AOPYZXEODIFFXSJKYQKX,credit_card,,,,03662,OUSTJSMDQXDSXKENXZHJ,merchant_nbr,TWD,3696969600,,,cc_txn,,3813.60645979,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697016853,withdraw,40,customer_id,699733.0,,,,,,MBNZYQKLLZIVCAMXSGVW,ATM,,,Cathay,,LLFCMXDZYFKXZVXFOEYT,saving_acct,,3696969600,GDXKVKTJSXIYAGVAAPHH,C_bank,atm,trans_out,4551.85892665,15.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697520438,inquire,40,customer_id,293223.0,,,,,,NRFCYRKPCZYNBRVYBUPL,ATM,,,Cathay,,XCVBDNUKIRDZQOKNFSWR,saving_acct,,3696969600,UNWPRRVXEAPMCTXDERCM,Cathay,atm,trans_out,0.0,0.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698131521,inquire,40,customer_id,186193.0,,,,,,CRHBECHMHAXBDOCIRMJX,ATM,,,Cathay,,KXIIAWCZBSEHHJKNXIIV,saving_acct,,3696969600,FFHVUYQXELVNQXVOLUEW,Cathay,atm,trans_out,0.0,0.0,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697568023,fund,40,customer_id,,506.935130997,,,,,MMB,digital,USD,,,,GIHFZUFMUUPAVLAUAXXR,fixed_quota_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697635128,TWD_demand_deposit,40,customer_id,,282.449306846,,,,,MyBank,digital,TWD,,,,DJORSYRRJWLFSETADFHN,transfer,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697698838,fund,40,customer_id,,181.241294471,,,,,MyBank,digital,USD,,,,ZLHLJMZZYPCNFMBWRTGF,general_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3697875011,fund,40,customer_id,,401.385375397,,,,,MMB,digital,USD,,,,HPBIKGEEVZLWQJGNEDGQ,fixed_quota_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698292610,fund,40,customer_id,,99.8671325262,,,,,MyBank,digital,TWD,,,,IXVAHKFOHMGCTPUBQYTO,fixed_quota_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698429075,fund,40,customer_id,,2922.47653587,,,,,MMB,digital,USD,,,,GNELDPVNWAZWIGVCXZGY,general_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
3698984138,fund,40,customer_id,,131.073607504,,,,,MyBank,digital,TWD,,,,USFYHYYMPPIBRVJMGHAH,fixed_quota_purchase,,3696969600,,,mybank,,,,,40,1966068338,M,D,373933,D,639201,3373574400,1589.20513541,58.9447529347,N,Y,N,N,3696969600
